group,id,course,semester,grade
11,284,Onmyodo and Occult Arts,1,12.5
11,284,Onmyodo and Occult Arts,1,14
11,284,Onmyodo and Occult Arts,1,13
11,284,Onmyodo and Occult Arts,1,14.5
11,284,Onmyodo and Occult Arts,1,13
11,284,Shinto and Buddhist Philosophy,2,14
11,284,Shinto and Buddhist Philosophy,2,14
11,284,Shinto and Buddhist Philosophy,2,16.5
11,284,Shinto and Buddhist Philosophy,2,12
11,284,Shinto and Buddhist Philosophy,2,11.25
11,284,Shinto and Buddhist Philosophy,2,18.25
11,284,Strategy and Tactics,2,12
11,284,Strategy and Tactics,2,9.5
11,284,Strategy and Tactics,2,9
11,284,Tea Ceremony and Zen Meditation,1,7.25
11,284,Tea Ceremony and Zen Meditation,1,8
11,284,Tea Ceremony and Zen Meditation,1,9
11,284,Tea Ceremony and Zen Meditation,1,6
11,284,Tea Ceremony and Zen Meditation,1,7.25
11,295,Archery and Marksmanship,1,4.75
11,295,Archery and Marksmanship,1,3
11,295,Archery and Marksmanship,1,7
11,295,Archery and Marksmanship,1,8.5
11,295,Archery and Marksmanship,1,7
11,295,Bushido and Samurai Code,1,13
11,295,Bushido and Samurai Code,1,11
11,295,Bushido and Samurai Code,1,15.5
11,295,Bushido and Samurai Code,1,12.75
11,295,Bushido and Samurai Code,1,11.25
11,295,Bushido and Samurai Code,1,14.25
11,295,Bushido and Samurai Code,1,11.75
11,295,Calligraphy and Poetry,2,11.5
11,295,Calligraphy and Poetry,2,10
11,295,Calligraphy and Poetry,2,8.75
11,295,Calligraphy and Poetry,2,11
11,295,Calligraphy and Poetry,2,9.75
11,295,Calligraphy and Poetry,2,10.5
11,295,History of Feudal Japan,2,10.5
11,295,History of Feudal Japan,2,15
11,295,History of Feudal Japan,2,5.5
11,295,Kenjutsu and Swordsmanship,2,13.6
11,295,Kenjutsu and Swordsmanship,2,13.2
11,295,Ninjutsu and Stealth Arts,1,8
11,295,Ninjutsu and Stealth Arts,1,13
11,295,Ninjutsu and Stealth Arts,1,8
11,295,Ninjutsu and Stealth Arts,1,12
11,295,Ninjutsu and Stealth Arts,1,9.5
11,295,Ninjutsu and Stealth Arts,1,12
11,295,Ninjutsu and Stealth Arts,1,7.5
11,295,Onmyodo and Occult Arts,1,9.5
11,295,Onmyodo and Occult Arts,1,12
11,295,Onmyodo and Occult Arts,1,8.5
11,295,Onmyodo and Occult Arts,1,12
11,295,Onmyodo and Occult Arts,1,11.5
11,295,Onmyodo and Occult Arts,1,13
11,295,Shinto and Buddhist Philosophy,2,11.25
11,295,Shinto and Buddhist Philosophy,2,16.25
11,295,Shinto and Buddhist Philosophy,2,11.5
11,295,Shinto and Buddhist Philosophy,2,10.25
11,295,Shinto and Buddhist Philosophy,2,14.75
11,295,Shinto and Buddhist Philosophy,2,15.75
11,295,Strategy and Tactics,2,8
11,295,Strategy and Tactics,2,10.5
11,295,Strategy and Tactics,2,8.5
11,295,Tea Ceremony and Zen Meditation,1,5.75
11,295,Tea Ceremony and Zen Meditation,1,7.5
11,295,Tea Ceremony and Zen Meditation,1,8.25
11,295,Tea Ceremony and Zen Meditation,1,6.75
11,295,Tea Ceremony and Zen Meditation,1,7.5
11,300,Archery and Marksmanship,1,10.5
11,300,Archery and Marksmanship,1,7.5
11,300,Archery and Marksmanship,1,8.5
11,300,Archery and Marksmanship,1,9
11,300,Archery and Marksmanship,1,6.25
11,300,Bushido and Samurai Code,1,11.25
11,300,Bushido and Samurai Code,1,11.5
11,300,Bushido and Samurai Code,1,12
11,300,Bushido and Samurai Code,1,10.75
11,300,Bushido and Samurai Code,1,11.25
11,300,Bushido and Samurai Code,1,12.75
11,300,Calligraphy and Poetry,2,11
11,300,Calligraphy and Poetry,2,10.75
11,300,Calligraphy and Poetry,2,9.25
11,300,Calligraphy and Poetry,2,10
11,300,Calligraphy and Poetry,2,10.5
11,300,Calligraphy and Poetry,2,11
11,300,History of Feudal Japan,2,9.5
11,300,History of Feudal Japan,2,9
11,300,History of Feudal Japan,2,16.5
11,300,Kenjutsu and Swordsmanship,2,10.7
11,300,Kenjutsu and Swordsmanship,2,13.9
11,300,Kenjutsu and Swordsmanship,2,12.8
11,300,Ninjutsu and Stealth Arts,1,7
11,300,Ninjutsu and Stealth Arts,1,11
11,300,Ninjutsu and Stealth Arts,1,7.5
11,300,Ninjutsu and Stealth Arts,1,11
11,300,Ninjutsu and Stealth Arts,1,9.5
11,300,Ninjutsu and Stealth Arts,1,5.5
11,300,Ninjutsu and Stealth Arts,1,12
11,300,Onmyodo and Occult Arts,1,15
11,300,Onmyodo and Occult Arts,1,13.5
11,300,Onmyodo and Occult Arts,1,12.5
11,300,Onmyodo and Occult Arts,1,13
11,300,Onmyodo and Occult Arts,1,8.5
11,300,Onmyodo and Occult Arts,1,15
11,300,Shinto and Buddhist Philosophy,2,15.25
11,300,Shinto and Buddhist Philosophy,2,15.5
11,300,Shinto and Buddhist Philosophy,2,15.75
11,300,Shinto and Buddhist Philosophy,2,10.75
11,300,Shinto and Buddhist Philosophy,2,12.75
11,300,Shinto and Buddhist Philosophy,2,15.5
11,300,Strategy and Tactics,2,13
11,300,Strategy and Tactics,2,11
11,300,Strategy and Tactics,2,9
11,300,Tea Ceremony and Zen Meditation,1,6.5
11,300,Tea Ceremony and Zen Meditation,1,6
11,300,Tea Ceremony and Zen Meditation,1,8.5
11,300,Tea Ceremony and Zen Meditation,1,8
11,313,Archery and Marksmanship,1,5
11,313,Archery and Marksmanship,1,4.5
11,313,Archery and Marksmanship,1,8.5
11,313,Archery and Marksmanship,1,8.75
11,313,Archery and Marksmanship,1,8.75
11,313,Bushido and Samurai Code,1,13
11,313,Bushido and Samurai Code,1,13.75
11,313,Bushido and Samurai Code,1,16.75
11,313,Bushido and Samurai Code,1,13.5
11,313,Bushido and Samurai Code,1,11.5
11,313,Bushido and Samurai Code,1,13.75
11,313,Bushido and Samurai Code,1,13
11,313,Bushido and Samurai Code,1,12.25
11,313,Calligraphy and Poetry,2,11
11,313,Calligraphy and Poetry,2,11.5
11,313,Calligraphy and Poetry,2,9.25
11,313,Calligraphy and Poetry,2,9.75
11,313,Calligraphy and Poetry,2,9.75
11,313,Calligraphy and Poetry,2,9.5
11,313,History of Feudal Japan,2,10
11,313,History of Feudal Japan,2,16
11,313,History of Feudal Japan,2,12
11,313,Kenjutsu and Swordsmanship,2,18.1
11,313,Kenjutsu and Swordsmanship,2,5.9
11,313,Kenjutsu and Swordsmanship,2,12.2
11,313,Ninjutsu and Stealth Arts,1,13.5
11,313,Ninjutsu and Stealth Arts,1,7.5
11,313,Ninjutsu and Stealth Arts,1,10.5
11,313,Ninjutsu and Stealth Arts,1,9
11,313,Ninjutsu and Stealth Arts,1,8
11,313,Ninjutsu and Stealth Arts,1,11
11,313,Ninjutsu and Stealth Arts,1,9.5
11,313,Onmyodo and Occult Arts,1,10
11,313,Onmyodo and Occult Arts,1,14
11,313,Onmyodo and Occult Arts,1,10.5
11,313,Onmyodo and Occult Arts,1,16
11,313,Onmyodo and Occult Arts,1,12.5
11,313,Onmyodo and Occult Arts,1,11.5
11,313,Shinto and Buddhist Philosophy,2,13.25
11,313,Shinto and Buddhist Philosophy,2,17.75
11,313,Shinto and Buddhist Philosophy,2,20
11,313,Shinto and Buddhist Philosophy,2,16.5
11,313,Shinto and Buddhist Philosophy,2,16.25
11,313,Shinto and Buddhist Philosophy,2,15.75
11,313,Strategy and Tactics,2,14
11,313,Strategy and Tactics,2,11
11,313,Strategy and Tactics,2,10
11,313,Tea Ceremony and Zen Meditation,1,5
11,313,Tea Ceremony and Zen Meditation,1,7.25
11,313,Tea Ceremony and Zen Meditation,1,7
11,313,Tea Ceremony and Zen Meditation,1,9.25
11,313,Tea Ceremony and Zen Meditation,1,7.25
11,344,Archery and Marksmanship,1,9.25
11,344,Archery and Marksmanship,1,7.25
11,344,Archery and Marksmanship,1,7
11,344,Archery and Marksmanship,1,5.5
11,344,Archery and Marksmanship,1,9
11,344,Bushido and Samurai Code,1,13.75
11,344,Bushido and Samurai Code,1,11
11,344,Bushido and Samurai Code,1,11.75
11,344,Bushido and Samurai Code,1,12
11,344,Bushido and Samurai Code,1,15.75
11,344,Bushido and Samurai Code,1,12.5
11,344,Bushido and Samurai Code,1,10.25
11,344,Bushido and Samurai Code,1,10
11,344,Calligraphy and Poetry,2,11.75
11,344,Calligraphy and Poetry,2,10
11,344,Calligraphy and Poetry,2,12.25
11,344,Calligraphy and Poetry,2,9.25
11,344,Calligraphy and Poetry,2,10.75
11,344,Calligraphy and Poetry,2,11.5
11,344,History of Feudal Japan,2,9
11,344,History of Feudal Japan,2,9.5
11,344,History of Feudal Japan,2,10.5
11,344,Kenjutsu and Swordsmanship,2,17.6
11,344,Kenjutsu and Swordsmanship,2,13.3
11,344,Kenjutsu and Swordsmanship,2,18.7
11,344,Ninjutsu and Stealth Arts,1,13.5
11,344,Ninjutsu and Stealth Arts,1,11
11,344,Ninjutsu and Stealth Arts,1,13
11,344,Ninjutsu and Stealth Arts,1,12
11,344,Ninjutsu and Stealth Arts,1,12.5
11,344,Ninjutsu and Stealth Arts,1,10
11,344,Ninjutsu and Stealth Arts,1,11.5
11,344,Onmyodo and Occult Arts,1,13
11,344,Onmyodo and Occult Arts,1,10
11,344,Onmyodo and Occult Arts,1,11.5
11,344,Onmyodo and Occult Arts,1,14.5
11,344,Onmyodo and Occult Arts,1,8
11,344,Onmyodo and Occult Arts,1,9.5
11,344,Shinto and Buddhist Philosophy,2,13.25
11,344,Shinto and Buddhist Philosophy,2,13.25
11,344,Shinto and Buddhist Philosophy,2,13.5
11,344,Shinto and Buddhist Philosophy,2,13.25
11,344,Shinto and Buddhist Philosophy,2,12.5
11,344,Shinto and Buddhist Philosophy,2,14.5
11,344,Strategy and Tactics,2,12.5
11,344,Strategy and Tactics,2,6
11,344,Strategy and Tactics,2,9.5
11,344,Tea Ceremony and Zen Meditation,1,8.25
11,344,Tea Ceremony and Zen Meditation,1,8
11,344,Tea Ceremony and Zen Meditation,1,8
11,344,Tea Ceremony and Zen Meditation,1,8
11,344,Tea Ceremony and Zen Meditation,1,9.25
11,356,Archery and Marksmanship,1,6.75
11,356,Archery and Marksmanship,1,9.5
11,356,Archery and Marksmanship,1,7.25
11,356,Archery and Marksmanship,1,15.75
11,356,Archery and Marksmanship,1,5.75
11,356,Bushido and Samurai Code,1,13.25
11,356,Bushido and Samurai Code,1,11
11,356,Bushido and Samurai Code,1,13
11,356,Bushido and Samurai Code,1,10.5
11,356,Bushido and Samurai Code,1,9.75
11,356,Bushido and Samurai Code,1,9.5
11,356,Bushido and Samurai Code,1,12
11,356,Bushido and Samurai Code,1,12.75
11,356,Calligraphy and Poetry,2,8.5
11,356,Calligraphy and Poetry,2,9.25
11,356,Calligraphy and Poetry,2,10.75
11,356,Calligraphy and Poetry,2,11.75
11,356,Calligraphy and Poetry,2,7
11,356,Calligraphy and Poetry,2,12
11,356,History of Feudal Japan,2,7
11,356,History of Feudal Japan,2,12.5
11,356,Kenjutsu and Swordsmanship,2,11.7
11,356,Kenjutsu and Swordsmanship,2,13.3
11,356,Kenjutsu and Swordsmanship,2,8.6
11,356,Ninjutsu and Stealth Arts,1,14
11,356,Ninjutsu and Stealth Arts,1,11.5
11,356,Ninjutsu and Stealth Arts,1,8.5
11,356,Ninjutsu and Stealth Arts,1,10
11,356,Ninjutsu and Stealth Arts,1,10
11,356,Ninjutsu and Stealth Arts,1,7.5
11,356,Ninjutsu and Stealth Arts,1,13.5
11,356,Onmyodo and Occult Arts,1,12
11,356,Onmyodo and Occult Arts,1,10.5
11,356,Onmyodo and Occult Arts,1,13.5
11,356,Onmyodo and Occult Arts,1,15
11,356,Onmyodo and Occult Arts,1,13
11,356,Onmyodo and Occult Arts,1,8
11,356,Shinto and Buddhist Philosophy,2,18.25
11,356,Shinto and Buddhist Philosophy,2,8.75
11,356,Shinto and Buddhist Philosophy,2,20
11,356,Shinto and Buddhist Philosophy,2,12.75
11,356,Shinto and Buddhist Philosophy,2,13.75
11,356,Shinto and Buddhist Philosophy,2,13.25
11,356,Strategy and Tactics,2,17.5
11,356,Strategy and Tactics,2,7.5
11,356,Strategy and Tactics,2,15
11,356,Tea Ceremony and Zen Meditation,1,8.5
11,356,Tea Ceremony and Zen Meditation,1,9.5
11,356,Tea Ceremony and Zen Meditation,1,4.5
11,356,Tea Ceremony and Zen Meditation,1,7.5
11,356,Tea Ceremony and Zen Meditation,1,8
11,399,Archery and Marksmanship,1,8.25
11,399,Archery and Marksmanship,1,6.75
11,399,Archery and Marksmanship,1,9
11,399,Archery and Marksmanship,1,9
11,399,Archery and Marksmanship,1,8
11,399,Bushido and Samurai Code,1,9.75
11,399,Bushido and Samurai Code,1,13
11,399,Bushido and Samurai Code,1,12
11,399,Bushido and Samurai Code,1,14.75
11,399,Bushido and Samurai Code,1,8.5
11,399,Bushido and Samurai Code,1,14.5
11,399,Bushido and Samurai Code,1,12.5
11,399,Bushido and Samurai Code,1,11.75
11,399,Calligraphy and Poetry,2,11
11,399,Calligraphy and Poetry,2,10.25
11,399,Calligraphy and Poetry,2,10
11,399,Calligraphy and Poetry,2,10.75
11,399,Calligraphy and Poetry,2,10
11,399,Calligraphy and Poetry,2,10.5
11,399,History of Feudal Japan,2,6.5
11,399,History of Feudal Japan,2,5.5
11,399,History of Feudal Japan,2,6.5
11,399,Kenjutsu and Swordsmanship,2,11.4
11,399,Kenjutsu and Swordsmanship,2,13.2
11,399,Kenjutsu and Swordsmanship,2,12.8
11,399,Ninjutsu and Stealth Arts,1,7
11,399,Ninjutsu and Stealth Arts,1,10.5
11,399,Ninjutsu and Stealth Arts,1,8
11,399,Ninjutsu and Stealth Arts,1,13.5
11,399,Ninjutsu and Stealth Arts,1,8
11,399,Ninjutsu and Stealth Arts,1,6
11,399,Ninjutsu and Stealth Arts,1,11.5
11,399,Onmyodo and Occult Arts,1,15
11,399,Onmyodo and Occult Arts,1,9.5
11,399,Onmyodo and Occult Arts,1,13
11,399,Onmyodo and Occult Arts,1,13
11,399,Onmyodo and Occult Arts,1,11.5
11,399,Onmyodo and Occult Arts,1,11
11,399,Shinto and Buddhist Philosophy,2,9
11,399,Shinto and Buddhist Philosophy,2,16.25
11,399,Shinto and Buddhist Philosophy,2,20
11,399,Shinto and Buddhist Philosophy,2,18
11,399,Shinto and Buddhist Philosophy,2,14.75
11,399,Shinto and Buddhist Philosophy,2,12.75
11,399,Strategy and Tactics,2,14.5
11,399,Strategy and Tactics,2,18
11,399,Strategy and Tactics,2,12
11,399,Tea Ceremony and Zen Meditation,1,9
11,399,Tea Ceremony and Zen Meditation,1,8.5
11,399,Tea Ceremony and Zen Meditation,1,6.25
11,399,Tea Ceremony and Zen Meditation,1,6.75
11,399,Tea Ceremony and Zen Meditation,1,7.25
11,427,Archery and Marksmanship,1,10
11,427,Archery and Marksmanship,1,7
11,427,Archery and Marksmanship,1,13.25
11,427,Archery and Marksmanship,1,6.5
11,427,Archery and Marksmanship,1,10
11,427,Bushido and Samurai Code,1,11.75
11,427,Bushido and Samurai Code,1,11
11,427,Bushido and Samurai Code,1,13.5
11,427,Bushido and Samurai Code,1,10.25
11,427,Bushido and Samurai Code,1,9.25
11,427,Bushido and Samurai Code,1,11.25
11,427,Bushido and Samurai Code,1,13.25
11,427,Bushido and Samurai Code,1,13.75
11,427,Calligraphy and Poetry,2,9.25
11,427,Calligraphy and Poetry,2,9.25
11,427,Calligraphy and Poetry,2,11.75
11,427,Calligraphy and Poetry,2,10.5
11,427,Calligraphy and Poetry,2,10.5
11,427,Calligraphy and Poetry,2,9.75
11,427,History of Feudal Japan,2,9
11,427,History of Feudal Japan,2,8
11,427,History of Feudal Japan,2,7.5
11,427,Kenjutsu and Swordsmanship,2,14.3
11,427,Kenjutsu and Swordsmanship,2,16.6
11,427,Kenjutsu and Swordsmanship,2,20
11,427,Ninjutsu and Stealth Arts,1,13
11,427,Ninjutsu and Stealth Arts,1,12
11,427,Ninjutsu and Stealth Arts,1,9.5
11,427,Ninjutsu and Stealth Arts,1,9
11,427,Ninjutsu and Stealth Arts,1,9
11,427,Ninjutsu and Stealth Arts,1,12.5
11,427,Ninjutsu and Stealth Arts,1,8
11,427,Onmyodo and Occult Arts,1,12
11,427,Onmyodo and Occult Arts,1,12.5
11,427,Onmyodo and Occult Arts,1,15.5
11,427,Onmyodo and Occult Arts,1,13.5
11,427,Onmyodo and Occult Arts,1,14.5
11,427,Onmyodo and Occult Arts,1,13.5
11,427,Shinto and Buddhist Philosophy,2,13.75
11,427,Shinto and Buddhist Philosophy,2,15
11,427,Shinto and Buddhist Philosophy,2,15.75
11,427,Shinto and Buddhist Philosophy,2,12
11,427,Shinto and Buddhist Philosophy,2,15.75
11,427,Shinto and Buddhist Philosophy,2,12.75
11,427,Strategy and Tactics,2,10.5
11,427,Strategy and Tactics,2,7.5
11,427,Strategy and Tactics,2,8
11,427,Tea Ceremony and Zen Meditation,1,8.25
11,427,Tea Ceremony and Zen Meditation,1,7.75
11,427,Tea Ceremony and Zen Meditation,1,9.5
11,427,Tea Ceremony and Zen Meditation,1,9.5
11,427,Tea Ceremony and Zen Meditation,1,7
11,488,Archery and Marksmanship,1,8
11,488,Archery and Marksmanship,1,10
11,488,Archery and Marksmanship,1,5.25
11,488,Archery and Marksmanship,1,5.25
11,488,Archery and Marksmanship,1,3.25
11,488,Bushido and Samurai Code,1,13.5
11,488,Bushido and Samurai Code,1,10.5
11,488,Bushido and Samurai Code,1,12.25
11,488,Bushido and Samurai Code,1,8.25
11,488,Bushido and Samurai Code,1,13.5
11,488,Bushido and Samurai Code,1,12
11,488,Bushido and Samurai Code,1,13.75
11,488,Calligraphy and Poetry,2,10.25
11,488,Calligraphy and Poetry,2,10.25
11,488,Calligraphy and Poetry,2,10.75
11,488,Calligraphy and Poetry,2,10.25
11,488,Calligraphy and Poetry,2,9.5
11,488,Calligraphy and Poetry,2,10.75
11,488,History of Feudal Japan,2,8.5
11,488,History of Feudal Japan,2,10.5
11,488,History of Feudal Japan,2,10
11,488,Kenjutsu and Swordsmanship,2,13.4
11,488,Kenjutsu and Swordsmanship,2,13.9
11,488,Kenjutsu and Swordsmanship,2,14.3
11,488,Ninjutsu and Stealth Arts,1,8.5
11,488,Ninjutsu and Stealth Arts,1,12.5
11,488,Ninjutsu and Stealth Arts,1,13
11,488,Ninjutsu and Stealth Arts,1,9
11,488,Ninjutsu and Stealth Arts,1,10
11,488,Ninjutsu and Stealth Arts,1,10.5
11,488,Ninjutsu and Stealth Arts,1,12.5
11,488,Onmyodo and Occult Arts,1,10
11,488,Onmyodo and Occult Arts,1,13.5
11,488,Onmyodo and Occult Arts,1,14
11,488,Onmyodo and Occult Arts,1,11
11,488,Onmyodo and Occult Arts,1,14
11,488,Onmyodo and Occult Arts,1,12.5
11,488,Shinto and Buddhist Philosophy,2,12.25
11,488,Shinto and Buddhist Philosophy,2,16.75
11,488,Shinto and Buddhist Philosophy,2,16.5
11,488,Shinto and Buddhist Philosophy,2,17.25
11,488,Shinto and Buddhist Philosophy,2,12.75
11,488,Strategy and Tactics,2,13
11,488,Strategy and Tactics,2,6.5
11,488,Strategy and Tactics,2,10
11,488,Tea Ceremony and Zen Meditation,1,7
11,488,Tea Ceremony and Zen Meditation,1,8.5
11,488,Tea Ceremony and Zen Meditation,1,7.25
11,488,Tea Ceremony and Zen Meditation,1,7.5
11,488,Tea Ceremony and Zen Meditation,1,7.5
11,494,Archery and Marksmanship,1,8.25
11,494,Archery and Marksmanship,1,8.75
11,494,Archery and Marksmanship,1,5.5
11,494,Archery and Marksmanship,1,12
11,494,Archery and Marksmanship,1,7.5
11,494,Bushido and Samurai Code,1,9
11,494,Bushido and Samurai Code,1,14
11,494,Bushido and Samurai Code,1,11.5
11,494,Bushido and Samurai Code,1,13.75
11,494,Bushido and Samurai Code,1,14
11,494,Bushido and Samurai Code,1,13
11,494,Bushido and Samurai Code,1,10
11,494,Bushido and Samurai Code,1,11.5
11,494,Calligraphy and Poetry,2,10.5
11,494,Calligraphy and Poetry,2,8.25
11,494,Calligraphy and Poetry,2,9.75
11,494,Calligraphy and Poetry,2,11.75
11,494,Calligraphy and Poetry,2,10.5
11,494,Calligraphy and Poetry,2,10.25
11,494,History of Feudal Japan,2,6.5
11,494,History of Feudal Japan,2,5
11,494,History of Feudal Japan,2,5.5
11,494,Kenjutsu and Swordsmanship,2,14.8
11,494,Kenjutsu and Swordsmanship,2,10
11,494,Kenjutsu and Swordsmanship,2,18.5
11,494,Ninjutsu and Stealth Arts,1,9.5
11,494,Ninjutsu and Stealth Arts,1,12.5
11,494,Ninjutsu and Stealth Arts,1,14
11,494,Ninjutsu and Stealth Arts,1,8.5
11,494,Ninjutsu and Stealth Arts,1,9
11,494,Ninjutsu and Stealth Arts,1,10
11,494,Ninjutsu and Stealth Arts,1,10
11,494,Onmyodo and Occult Arts,1,12.5
11,494,Onmyodo and Occult Arts,1,12.5
11,494,Onmyodo and Occult Arts,1,13
11,494,Onmyodo and Occult Arts,1,12
11,494,Onmyodo and Occult Arts,1,13
11,494,Onmyodo and Occult Arts,1,12.5
11,494,Shinto and Buddhist Philosophy,2,15
11,494,Shinto and Buddhist Philosophy,2,12.5
11,494,Shinto and Buddhist Philosophy,2,12.5
11,494,Shinto and Buddhist Philosophy,2,13
11,494,Shinto and Buddhist Philosophy,2,15.5
11,494,Shinto and Buddhist Philosophy,2,13.25
11,494,Strategy and Tactics,2,15
11,494,Strategy and Tactics,2,8.5
11,494,Tea Ceremony and Zen Meditation,1,7.5
11,494,Tea Ceremony and Zen Meditation,1,6
11,494,Tea Ceremony and Zen Meditation,1,9.5
11,494,Tea Ceremony and Zen Meditation,1,6.75
11,494,Tea Ceremony and Zen Meditation,1,7.25
11,528,Archery and Marksmanship,1,8.25
11,528,Archery and Marksmanship,1,7.25
11,528,Archery and Marksmanship,1,6.5
11,528,Archery and Marksmanship,1,3.25
11,528,Archery and Marksmanship,1,8.5
11,528,Bushido and Samurai Code,1,12.25
11,528,Bushido and Samurai Code,1,12
11,528,Bushido and Samurai Code,1,12
11,528,Bushido and Samurai Code,1,14.75
11,528,Bushido and Samurai Code,1,13.5
11,528,Bushido and Samurai Code,1,14
11,528,Bushido and Samurai Code,1,12
11,528,Bushido and Samurai Code,1,10
11,528,Calligraphy and Poetry,2,11.25
11,528,Calligraphy and Poetry,2,10.5
11,528,Calligraphy and Poetry,2,11.5
11,528,Calligraphy and Poetry,2,9.5
11,528,Calligraphy and Poetry,2,7.75
11,528,Calligraphy and Poetry,2,10
11,528,History of Feudal Japan,2,7
11,528,History of Feudal Japan,2,7.5
11,528,History of Feudal Japan,2,10.5
11,528,Kenjutsu and Swordsmanship,2,15.1
11,528,Kenjutsu and Swordsmanship,2,11.5
11,528,Kenjutsu and Swordsmanship,2,9.2
11,528,Ninjutsu and Stealth Arts,1,11.5
11,528,Ninjutsu and Stealth Arts,1,14
11,528,Ninjutsu and Stealth Arts,1,10
11,528,Ninjutsu and Stealth Arts,1,13.5
11,528,Ninjutsu and Stealth Arts,1,16
11,528,Ninjutsu and Stealth Arts,1,12
11,528,Ninjutsu and Stealth Arts,1,13
11,528,Onmyodo and Occult Arts,1,9.5
11,528,Onmyodo and Occult Arts,1,17.5
11,528,Onmyodo and Occult Arts,1,13
11,528,Onmyodo and Occult Arts,1,10
11,528,Onmyodo and Occult Arts,1,12.5
11,528,Onmyodo and Occult Arts,1,16.5
11,528,Shinto and Buddhist Philosophy,2,13.5
11,528,Shinto and Buddhist Philosophy,2,15
11,528,Shinto and Buddhist Philosophy,2,15
11,528,Shinto and Buddhist Philosophy,2,9.25
11,528,Shinto and Buddhist Philosophy,2,16
11,528,Shinto and Buddhist Philosophy,2,12.25
11,528,Strategy and Tactics,2,12.5
11,528,Strategy and Tactics,2,12.5
11,528,Strategy and Tactics,2,9.5
11,528,Tea Ceremony and Zen Meditation,1,4.5
11,528,Tea Ceremony and Zen Meditation,1,6.75
11,528,Tea Ceremony and Zen Meditation,1,5.5
11,528,Tea Ceremony and Zen Meditation,1,7
11,528,Tea Ceremony and Zen Meditation,1,7
11,543,Archery and Marksmanship,1,9
11,543,Archery and Marksmanship,1,4.25
11,543,Archery and Marksmanship,1,5.5
11,543,Archery and Marksmanship,1,5
11,543,Archery and Marksmanship,1,8
11,543,Bushido and Samurai Code,1,12.75
11,543,Bushido and Samurai Code,1,10.75
11,543,Bushido and Samurai Code,1,12.25
11,543,Bushido and Samurai Code,1,13.75
11,543,Bushido and Samurai Code,1,13.75
11,543,Bushido and Samurai Code,1,11.25
11,543,Bushido and Samurai Code,1,9.5
11,543,Bushido and Samurai Code,1,12.25
11,543,Calligraphy and Poetry,2,11
